rank,gene_id,gene_index,final_score,ig_score,gxi_score,statistical_score,mi_score,consensus,fold_change,log_fold_change,p_value_corrected,cohens_d,gene_symbol,gene_name,gene_summary,is_known_cancer_gene,validation_score
14,PRSS3,14197,0.9854144519554514,0.06257603317499161,0.0617947094142437,0.4781670967737834,0.06680698745128955,4,1.863316535949707,1.517687201499939,0.0,2.481696367263794,OR2D3,olfactory receptor family 2 subfamily D member 3,"Olfactory receptors interact with odorant molecules in the nose, to initiate a neuronal response that triggers the perception of a smell. The olfactory receptor proteins are members of a large family of G-protein-coupled receptors (GPCR) arising from single coding-exon genes. Olfactory receptors sha",False,0.4
15,C3orf51,2484,0.9833946539736022,0.09197630733251572,0.08797629177570343,0.41376837342977524,0.07488013403213545,4,1.4170747995376587,1.2732620239257812,0.0,0.9959763884544373,PRSS3,serine protease 3,"This gene encodes a trypsinogen, which is a member of the trypsin family of serine proteases. This enzyme is expressed in the brain and pancreas and is resistant to common trypsin inhibitors. It is active on peptide linkages involving the carboxyl group of lysine or arginine. This gene is localized ",False,0.4
16,OR8D1,12711,0.9828061228432858,0.07574336975812912,0.06942582130432129,0.445881982644399,0.06570580915421509,4,2.0355231761932373,1.601945161819458,0.0,1.340936303138733,ERC2-IT1,ERC2 intronic transcript 1,"This gene is a putative tumor suppressor gene. [provided by RefSeq, Jul 2008].",False,0.0
17,TCEB3C,17796,0.9827855477493062,0.11860497295856476,0.11311128735542297,0.4636685848236084,0.06545282171742683,4,2.34509015083313,1.7420450448989868,0.0,1.564967393875122,OR8D1,olfactory receptor family 8 subfamily D member 1,"Olfactory receptors interact with odorant molecules in the nose, to initiate a neuronal response that triggers the perception of a smell. The olfactory receptor proteins are members of a large family of G-protein-coupled receptors (GPCR) arising from single coding-exon genes. Olfactory receptors sha",False,0.4
18,PRO1768,14110,0.9827517232946055,0.06725609302520752,0.06492763757705688,0.4086223592360814,0.07476195965201415,4,1.2193602323532104,1.1501439809799194,0.0,1.0393105745315552,ELOA3BP,"elongin A3 family member B, pseudogene","Predicted to be involved in transcription elongation from RNA polymerase II promoter. Predicted to be part of elongin complex. [provided by Alliance of Genome Resources, Apr 2022]",False,0.2
19,OR5C1,12626,0.9816637471768209,0.08162889629602432,0.0786944255232811,0.41292324910561246,0.0786758988512275,4,1.4841411113739014,1.3127471208572388,0.0,0.9035564064979553,ELOA3P,"elongin A3, pseudogene",The SIII (or elongin) transcription elongation factor complex stimulates the rate of transcription elongation by RNA polymerase II by suppressing the transient pausing of the polymerase at many sites along the DNA template. This gene represents a likely pseudogene of ELOA (GeneID: 6924). [provided b,False,0.2
20,C10orf122,1690,0.9814526010389275,0.051466964185237885,0.04734514653682709,0.42211948831876117,0.06497492143513495,4,1.3171372413635254,1.212343454360962,0.0,1.346447467803955,FOXN3-AS2,FOXN3 antisense RNA 2,,False,0.0
21,HIST1H2BI,7847,0.9810252920366126,0.0696718618273735,0.0670495256781578,0.4226081967353821,0.06538553971822414,4,1.3750948905944824,1.2479851245880127,0.0,1.30315101146698,OR5C1,olfactory receptor family 5 subfamily C member 1,"Olfactory receptors interact with odorant molecules in the nose, to initiate a neuronal response that triggers the perception of a smell. The olfactory receptor proteins are members of a large family of G-protein-coupled receptors (GPCR) arising from single coding-exon genes. Olfactory receptors sha",False,0.4
22,CYP26C1,4561,0.980388846114778,0.052161965519189835,0.0501273013651371,0.414317121108373,0.06864573695425635,4,1.111883521080017,1.0785303115844727,0.0,1.3176300525665283,TEX36,testis expressed 36,,False,0.0
23,NKX6-3,11914,0.9795902185596456,0.32757583260536194,0.3204186260700226,0.446075476706028,0.06877779712001786,4,2.2432782649993896,1.6974527835845947,1.1186505862455826e-38,1.1389859914779663,H2BC10,H2B clustered histone 10,"Histones are basic nuclear proteins that are responsible for the nucleosome structure of the chromosomal fiber in eukaryotes. Two molecules of each of the four core histones (H2A, H2B, H3, and H4) form an octamer, around which approximately 146 bp of DNA is wrapped in repeating units, called nucleos",False,0.4
24,CLDN18,3836,0.9795713940825432,0.07148261368274689,0.07121710479259491,0.4978800217310588,0.06292036442167981,4,2.433544397354126,1.7796986103057861,0.0,2.5028562545776367,H2BC5,H2B clustered histone 5,"Histones are basic nuclear proteins that are responsible for the nucleosome structure of the chromosomal fiber in eukaryotes. Nucleosomes consist of approximately 146 bp of DNA wrapped around a histone octamer composed of pairs of each of the four core histones (H2A, H2B, H3, and H4). The chromatin ",False,0.4
25,FKSG29,6460,0.9775999722017267,0.0499701201915741,0.04768269136548042,0.41252850492795307,0.06863129578910065,4,1.26084303855896,1.1768608093261719,0.0,1.1150121688842773,CYP26C1,cytochrome P450 family 26 subfamily C member 1,"This gene encodes a member of the cytochrome P450 superfamily of enzymes. The cytochrome P450 proteins are monooxygenases which catalyze many reactions involved in drug metabolism and synthesis of cholesterol, steroids and other lipids. This enzyme is involved in the catabolism of all-trans- and 9-c",False,0.4
26,FOXB1,6596,0.9774806948440743,0.06151359900832176,0.058942027390003204,0.4097579022248586,0.07033620987845635,4,1.1299114227294922,1.090793490409851,0.0,1.1628257036209106,NKX6-3,NK6 homeobox 3,"The NKX family of homeodomain proteins controls numerous developmental processes. Members of the NKX6 subfamily, including NKX6-3, are involved in development of the central nervous system (CNS), gastrointestinal tract, and pancreas (Alanentalo et al., 2006 [PubMed 16326147]).[supplied by OMIM, Mar ",False,0.2
27,PDILT,13181,0.9772978975212836,0.044007252901792526,0.04040558263659477,0.43919723232587177,0.06747928063246533,4,2.0435128211975098,1.6057374477386475,0.0,1.1324042081832886,CLDN18,claudin 18,This gene encodes a member of the claudin family. Claudins are integral membrane proteins and components of tight junction strands. Tight junction strands serve as a physical barrier to prevent solutes and water from passing freely through the paracellular space between epithelial or endothelial cel,False,0.4
28,PATE4,12971,0.9745539748754878,0.10190974175930023,0.0978984534740448,0.4334896405537923,0.05986638591433091,4,1.592141032218933,1.3741443157196045,0.0,1.4125481843948364,FKSG29,FKSG29,,False,0.0
29,BLID,1527,0.9745151721555368,0.07782863080501556,0.07113780081272125,0.4638393521308899,0.059073151504599686,4,2.0941686630249023,1.629551887512207,0.0,1.8210119009017944,FOXB1,forkhead box B1,"Enables sequence-specific double-stranded DNA binding activity. Predicted to be involved in several processes, including mammary gland development; nervous system development; and visual learning. Predicted to act upstream of or within spinal cord development; thalamus development; and urogenital sy",False,0.2
