rank,gene_id,gene_index,final_score,ig_score,gxi_score,statistical_score,mi_score,consensus,fold_change,log_fold_change,p_value_corrected,cohens_d,gene_symbol,gene_name,gene_summary,is_known_cancer_gene,validation_score
41,TRPM1,18740,0.9469762297128022,0.06475701183080673,0.06349966675043106,0.722365657488505,0.02856580061438363,4,4.990672588348389,2.5827178955078125,0.0,6.680297374725342,CA14,carbonic anhydrase 14,"Carbonic anhydrases (CAs) are a large family of zinc metalloenzymes that catalyze the reversible hydration of carbon dioxide.  They participate in a variety of biological processes, including respiration, calcification, acid-base balance, bone resorption, and the formation of aqueous humor, cerebros",False,0.4
42,RGS12,14910,0.9461911789028453,0.029859179630875587,0.02941114269196987,0.5526125927766165,0.02828270443436054,4,2.916978359222412,1.9697411060333252,0.0,3.6613993644714355,TRPM1,transient receptor potential cation channel subfamily M member 1,This gene encodes a member of the transient receptor potential melastatin subfamily of transient receptor potential ion channels. The encoded protein is a calcium permeable cation channel that is expressed in melanocytes and may play a role in melanin synthesis. Specific mutations in this gene are t,False,0.2
43,C10orf90,1730,0.94611311666268,0.03191182762384415,0.02956044301390648,0.5798926055431366,0.028452179201272187,4,3.079464912414551,2.0283799171447754,0.0,4.317313194274902,RGS12,regulator of G protein signaling 12,This gene encodes a member of the 'regulator of G protein signaling' (RGS) gene family. The encoded protein may function as a guanosine triphosphatase (GTPase)-activating protein as well as a transcriptional repressor. This protein may play a role in tumorigenesis. Multiple transcript variants encod,False,0.2
44,SILV,16036,0.9451003237145188,0.03432733938097954,0.034847158938646317,0.6832710107167562,0.027568939684101013,4,4.360930919647217,2.422483444213867,0.0,6.137199401855469,C10orf90,chromosome 10 open reading frame 90,"Predicted to enable histone deacetylase binding activity; microtubule binding activity; and ubiquitin protein ligase activity. Predicted to be involved in several processes, including protein stabilization; regulation of cell cycle process; and response to ionizing radiation. Located in several cell",False,0.2
45,IGLL3,8336,0.9449992495273816,0.04533887282013893,0.041679393500089645,0.67308243115743,0.027739234393539647,4,5.724862098693848,2.749504566192627,0.0,4.467610836029053,PMEL,premelanosome protein,"This gene encodes a melanocyte-specific type I transmembrane glycoprotein. The encoded protein is enriched in melanosomes, which are the melanin-producing organelles in melanocytes, and plays an essential role in the structural organization of premelanosomes. This protein is involved in generating i",False,0.2
46,ST6GALNAC2,17317,0.9445587354130616,0.018559537827968597,0.01749560609459877,0.5030159205198288,0.03340115354286999,4,2.142652988433838,1.6519830226898193,0.0,2.947824478149414,IGLL3P,"immunoglobulin lambda like polypeptide 3, pseudogene",,False,0.0
47,TECPR2,17861,0.9445290904469406,0.021467817947268486,0.020493652671575546,0.5392772058645884,0.02711598371449564,4,2.96747088432312,1.9882196187973022,0.0,3.2108452320098877,ST6GALNAC2,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2","ST6GALNAC2 belongs to a family of sialyltransferases that add sialic acids to the nonreducing ends of glycoconjugates. At the cell surface, these modifications have roles in cell-cell and cell-substrate interactions, bacterial adhesion, and protein targeting (Samyn-Petit et al., 2000 [PubMed 1074260",False,0.2
48,SOX10,17017,0.9442919783394513,0.021334562450647354,0.02011290192604065,0.5676914850870768,0.027619646911922313,4,2.8897571563720703,1.9596800804138184,0.0,4.140987396240234,TECPR2,tectonin beta-propeller repeat containing 2,"The protein encoded by this gene is a member of the tectonin beta-propeller repeat-containing (TECPR) family, and contains both TECPR and tryptophan-aspartic acid repeat (WD repeat) domains. This gene has been implicated in autophagy, as reduced expression levels of this gene have been associated wi",False,0.2
49,ACCSL,170,0.9441844259678893,0.05961049348115921,0.05820033699274063,0.7058131496111552,0.027113724150324536,4,6.189359188079834,2.845863103866577,0.0,4.985034942626953,SOX10,SRY-box transcription factor 10,This gene encodes a member of the SOX (SRY-related HMG-box) family of transcription factors involved in the regulation of embryonic development and in the determination of the cell fate. The encoded protein may act as a transcriptional activator after forming a protein complex with other proteins. T,False,0.2
50,SLC24A5,16185,0.9437203846337655,0.02828645333647728,0.02883610688149929,0.5883273184299469,0.02682141634035151,4,3.2458643913269043,2.0860583782196045,0.0,4.403954982757568,ACCSL,1-aminocyclopropane-1-carboxylate synthase homolog (inactive) like,"Predicted to enable catalytic activity and pyridoxal phosphate binding activity. Predicted to be involved in biosynthetic process. [provided by Alliance of Genome Resources, Apr 2022]",False,0.2
