rank,gene_id,gene_index,final_score,ig_score,gxi_score,statistical_score,mi_score,consensus,fold_change,log_fold_change,p_value_corrected,cohens_d,gene_symbol,gene_name,gene_summary,is_known_cancer_gene,validation_score
14,SCNN1B,15619,0.9988163839881188,0.04514229670166969,0.04362691566348076,0.43079669773578644,0.06641247630057268,4,1.2963484525680542,1.1993416547775269,0.0,1.6275525093078613,SLC46A2,solute carrier family 46 member 2,Predicted to enable transmembrane transporter activity. Involved in positive regulation of nucleotide-binding activity oligomerization domain containing 1 signaling pathway. Predicted to be located in cell surface and plasma membrane. Predicted to be integral component of membrane. [provided by Alli,False,0.2
15,SCN7A,15614,0.9987920293850989,0.05708597972989082,0.054615844041109085,0.43299474318822223,0.05247825388361216,4,1.3878015279769897,1.2556829452514648,0.0,1.6020407676696777,SCNN1B,sodium channel epithelial 1 subunit beta,"Nonvoltage-gated, amiloride-sensitive, sodium channels control fluid and electrolyte transport across epithelia in many organs. These channels are heteromeric complexes consisting of 3 subunits: alpha, beta, and gamma. This gene encodes the beta subunit, and mutations in this gene have been associat",False,0.4
16,USP44,19280,0.9987774166232869,0.06082824617624283,0.061302632093429565,0.44075752794742584,0.08298343370904515,4,1.5390667915344238,1.3442983627319336,0.0,1.6836590766906738,SCN7A,sodium voltage-gated channel alpha subunit 7,"This gene encodes one of the many voltage-gated sodium channel proteins. For proper functioning of neurons and muscles during action potentials, voltage-gated sodium channels direct sodium ion diffusion for membrane depolarization. This sodium channel protein has some atypical characteristics; the s",False,0.4
17,AQP4,888,0.998699481893623,0.03688732534646988,0.03517879918217659,0.431539182861646,0.08021865574794429,4,1.375,1.2479275465011597,0.0,1.571175456047058,USP44,ubiquitin specific peptidase 44,"The protein encoded by this gene is a protease that functions as a deubiquitinating enzyme. The encoded protein is thought to help regulate the spindle assembly checkpoint by preventing early anaphase onset. This protein specifically deubiquitinates CDC20, which stabilizes the anaphase promoting com",False,0.2
18,KPNA7,9209,0.998660514528791,0.04451068863272667,0.043752752244472504,0.4451941599448522,0.05227096843920953,4,1.5862255096435547,1.3708480596542358,0.0,1.7695993185043335,AQP4,aquaporin 4,This gene encodes a member of the aquaporin family of intrinsic membrane proteins that function as water-selective channels in the plasma membranes of many cells. This protein is the predominant aquaporin found in brain and has an important role in brain water homeostasis. Alternatively spliced tran,False,0.4
19,KCNQ3,8838,0.9986361599257711,0.0652320459485054,0.06316808611154556,0.43305349349975586,0.055426756107566755,4,1.4151179790496826,1.272093653678894,0.0,1.5764868259429932,KPNA7,karyopherin subunit alpha 7,"The transport of molecules between the nucleus and the cytoplasm in eukaryotic cells is mediated by the nuclear pore complex (NPC), which consists of 60-100 proteins. Small molecules (up to 70 kD) can pass through the nuclear pore by nonselective diffusion while larger molecules are transported by a",False,0.4
20,C16orf89,1992,0.9986312890051671,0.06121912598609924,0.05838799849152565,0.45105616251627606,0.08484648404497719,4,1.625062108039856,1.392351508140564,0.0,1.9066227674484253,KCNQ3,potassium voltage-gated channel subfamily Q member 3,"This gene encodes a protein that functions in the regulation of neuronal excitability. The encoded protein forms an M-channel by associating with the products of the related KCNQ2 or KCNQ5 genes, which both encode integral membrane proteins. M-channel currents are inhibited by M1 muscarinic acetylch",False,0.4
21,C4BPA,2506,0.9986020634815431,0.06518722325563431,0.06355038285255432,0.4706619282563527,0.10585814081562939,4,1.8195843696594238,1.4954825639724731,0.0,2.3002734184265137,C16orf89,chromosome 16 open reading frame 89,"This gene is expressed predominantly in the thyroid. Based on expression patterns similar to thyroid transcription factors and proteins, this gene may function in the development and function of the thyroid. Multiple transcript variants encoding different isoforms have been found for this gene. [pro",False,0.2
22,SCGB1A1,15584,0.9985679670373151,0.12722401320934296,0.1224973276257515,0.4641072303056717,0.09000635669659096,4,2.087850332260132,1.6266027688980103,0.0,1.8353666067123413,C4BPA,complement component 4 binding protein alpha,"This gene encodes a member of a superfamily of proteins composed predominantly of tandemly arrayed short consensus repeats of approximately 60 amino acids. Along with a single, unique beta-chain, seven identical alpha-chains encoded by this gene assemble into the predominant isoform of C4b-binding p",False,0.4
23,C4orf31,2520,0.9985338705930872,0.05229204148054123,0.05023031681776047,0.46530506014823914,0.09841313107088823,4,1.7886797189712524,1.4795821905136108,0.0,2.1704721450805664,SCGB1A1,secretoglobin family 1A member 1,"This gene encodes a member of the secretoglobin family of small secreted proteins. The encoded protein has been implicated in numerous functions including anti-inflammation, inhibition of phospholipase A2 and the sequestering of hydrophobic ligands. Defects in this gene are associated with a suscept",False,0.2
24,COL6A6,4068,0.9985241287518791,0.03554026409983635,0.033573802560567856,0.43573900560537976,0.06403277136640573,4,1.4880560636520386,1.3150190114974976,0.0,1.5841141939163208,NDNF,neuron derived neurotrophic factor,"Predicted to enable heparin binding activity. Involved in several processes, including cellular response to hypoxia; negative regulation of apoptotic process; and nitric oxide mediated signal transduction. Located in extracellular space. Implicated in hypogonadotropic hypogonadism. [provided by Alli",False,0.2
