rank,gene_id,gene_index,final_score,ig_score,gxi_score,statistical_score,mi_score,consensus,fold_change,log_fold_change,p_value_corrected,cohens_d,gene_symbol,gene_name,gene_summary,is_known_cancer_gene,validation_score
41,CLIC1,3885,0.9949204522111459,0.054602380841970444,0.05098006874322891,0.5595180094242096,0.17438124636713526,4,3.2546567916870117,2.0890426635742188,0.0,3.530883550643921,SOX9,SRY-box transcription factor 9,"The protein encoded by this gene recognizes the sequence CCTTGAG along with other members of the HMG-box class DNA-binding proteins. It acts during chondrocyte differentiation and, with steroidogenic factor 1, regulates transcription of the anti-Muellerian hormone (AMH) gene. Deficiencies lead to th",False,0.4
42,MT3,11280,0.9946746427127933,0.047933369874954224,0.04502270743250847,0.568554143110911,0.16400269707351223,4,2.776338577270508,1.9169881343841553,0.0,4.280285835266113,TES,testin LIM domain protein,"Cancer-associated chromosomal changes often involve regions containing fragile sites. This gene maps to a common fragile site on chromosome 7q31.2 designated FRA7G. This gene is similar to mouse Testin, a testosterone-responsive gene encoding a Sertoli cell secretory protein containing three LIM dom",False,0.2
43,CSPG5,4336,0.9944308494929285,0.0464591421186924,0.0379519909620285,0.5807072420914968,0.1859410594500006,4,2.9224817752838135,1.971766710281372,0.0,4.498735427856445,FEZF2,FEZ family zinc finger 2,"Predicted to enable transcription cis-regulatory region binding activity. Predicted to be involved in positive regulation of transcription, DNA-templated. Predicted to act upstream of or within several processes, including negative regulation of transcription by RNA polymerase II; nervous system dev",False,0.2
44,RFX4,14880,0.994279091157278,0.044335223734378815,0.03801030293107033,0.6925390660762787,0.1965551307348743,4,3.6582884788513184,2.2197999954223633,0.0,7.117883682250977,CLIC1,chloride intracellular channel 1,"Chloride channels are a diverse group of proteins that regulate fundamental cellular processes including stabilization of cell membrane potential, transepithelial transport, maintenance of intracellular pH, and regulation of cell volume. Chloride intracellular channel 1  is a member of the p64 famil",False,0.2
45,MRO,11137,0.9942606449969165,0.05091669037938118,0.04406582936644554,0.5432867705821991,0.18352180177057686,4,2.5877187252044678,1.8430668115615845,0.0,3.7108843326568604,MT3,metallothionein 3,"This gene is a member of the metallothionein family of genes. Proteins encoded by this gene family are low in molecular weight, are cysteine-rich, lack aromatic residues, and bind divalent heavy metal ions. This gene family member displays tissue-specific expression, and contains a threonine insert ",False,0.2
46,TMPRSS5,18386,0.9939806827360022,0.055947400629520416,0.053606972098350525,0.5583841303984324,0.16429470353885978,4,2.7329440116882324,1.9003138542175293,0.0,4.018579959869385,CSPG5,chondroitin sulfate proteoglycan 5,"The protein encoded by this gene is a proteoglycan that may function as a neural growth and differentiation factor. Several transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, May 2011].",False,0.2
47,LRP1B,10264,0.9938264690306915,0.06310971081256866,0.05605331435799599,0.5480040113131205,0.17185174764344713,4,2.5431454181671143,1.8250306844711304,0.0,3.896975040435791,RFX4,regulatory factor X4,"This gene is a member of the regulatory factor X gene family, which encodes transcription factors that contain a highly-conserved winged helix DNA binding domain. The protein encoded by this gene is structurally related to regulatory factors X1, X2, X3, and X5. It has been shown to interact with its",False,0.2
48,FUT9,6726,0.993486260333355,0.05527712404727936,0.051087360829114914,0.5423264304796854,0.17244821005725353,4,2.510071277618408,1.8115003108978271,0.0,3.759721517562866,MRO,maestro,"This gene is specifically transcribed in males before and after differentiation of testis, and the encoded protein may play an important role in a mammalian sex determination. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2008].",False,0.2
49,MOG,11057,0.9933918962074122,0.05879656970500946,0.05402207747101784,0.602541575829188,0.16181471752588372,4,3.5890753269195557,2.1982033252716064,0.0,4.4871721267700195,TMPRSS5,transmembrane serine protease 5,"This gene encodes a protein that belongs to the serine protease family. Serine proteases are known to be involved in many physiological and pathological processes. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jan 2014].",False,0.2
50,DNER,5110,0.9933350666492275,0.04991797357797623,0.05098225176334381,0.5513613919417063,0.1826750481006838,4,2.515481948852539,1.8137224912643433,0.0,4.025359630584717,LRP1B,LDL receptor related protein 1B,This gene encodes a member of the low density lipoprotein (LDL) receptor family. These receptors play a wide variety of roles in normal cell function and development due to their interactions with multiple ligands. Disruption of this gene has been reported in several types of cancer. [provided by Re,False,0.2
