rank,gene_id,gene_index,final_score,ig_score,gxi_score,statistical_score,mi_score,consensus,fold_change,log_fold_change,p_value_corrected,cohens_d,gene_symbol,gene_name,gene_summary,is_known_cancer_gene,validation_score
39,CLDN8,3849,0.932605802200706,0.021586406975984573,0.02099996618926525,0.5088708301385244,0.01433076252766674,4,2.3274075984954834,1.734398603439331,0.0,2.9387173652648926,DMRT2,doublesex and mab-3 related transcription factor 2,"The protein encoded by this gene belongs to the DMRT gene family, sharing a DM DNA-binding domain with Drosophila 'doublesex' (dsx) and C. elegans mab3, genes involved in sex determination in these organisms. Also, this gene is located in a region of the human genome (chromosome 9p24.3) associated w",False,0.2
40,CR1L,4207,0.9320766932726892,0.04087957367300987,0.04063320532441139,0.531532863775889,0.014202470606595075,4,3.2653629779815674,2.0926685333251953,0.0,2.6806230545043945,PTGR2,prostaglandin reductase 2,"This gene encodes an enzyme involved in the metabolism of prostaglandins. The encoded protein catalyzes the NADPH-dependent conversion of 15-keto-prostaglandin E2 to 15-keto-13,14-dihydro-prostaglandin E2. This protein may also be involved in regulating activation of the peroxisome proliferator-acti",False,0.2
41,NDUFA6,11716,0.9298841012704352,0.01525108888745308,0.014292391948401928,0.49408121407032013,0.013549247539826892,4,2.4327661991119385,1.7793716192245483,0.0,2.3896701335906982,CLDN8,claudin 8,This gene encodes a member of the claudin family. Claudins are integral membrane proteins and components of tight junction strands. Tight junction strands serve as a physical barrier to prevent solutes and water from passing freely through the paracellular space between epithelial or endothelial cel,False,0.4
42,PDE1A,13139,0.9293825437485497,0.028531566262245178,0.027834871783852577,0.48285247882207233,0.014748840707115907,4,1.9858814477920532,1.57815682888031,0.0,2.499692916870117,CR1L,complement C3b/C4b receptor 1 like,"Acts upstream of or within regulation of complement activation and regulation of complement-dependent cytotoxicity. Part of receptor complex. [provided by Alliance of Genome Resources, Apr 2022]",False,0.4
43,STAP1,17350,0.9291873957213783,0.02229074388742447,0.021763887256383896,0.5374477803707123,0.01327438841790718,4,3.3028171062469482,2.1052815914154053,0.0,2.8206162452697754,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6,"This gene encodes a member of the LYR family of proteins that contain a highly conserved tripeptide (LYR) motif near the N-terminus. The encoded protein is an accessory subunit of NADH: ubiquinone oxidorerductase (Complex I), which is the largest enzyme of the mitochondrial membrane respiratory chai",False,0.4
44,SETD3,15837,0.9283317660527479,0.020756546407938004,0.02080625481903553,0.4983326594034831,0.013343293000330103,4,2.475499153137207,1.797220230102539,0.0,2.474480628967285,PDE1A,phosphodiesterase 1A,"Cyclic nucleotide phosphodiesterases (PDEs) play a role in signal transduction by regulating intracellular cyclic nucleotide concentrations through hydrolysis of cAMP and/or cGMP to their respective nucleoside 5-prime monophosphates. Members of the PDE1 family, such as PDE1A, are Ca(2+)/calmodulin (",False,0.4
45,INPP5J,8504,0.9276742965827085,0.019397949799895287,0.01852942444384098,0.49228357275327045,0.012925302023689467,4,2.2884249687194824,1.7173967361450195,0.0,2.4800822734832764,UXT,ubiquitously expressed prefoldin like chaperone,"The protein encoded by this gene functions as a cofactor that modulates androgen receptor-dependent transcription, and also plays a critical role in tumor necrosis factor-induced apoptosis. Expression of this gene may play a role in tumorigenesis. Alternatively spliced transcript variants encoding m",False,0.2
46,LRRC52,10323,0.9275117052007215,0.015024402178823948,0.014824374578893185,0.48637449741363525,0.014991096228962775,4,2.63480281829834,1.8618770837783813,0.0,1.9564322233200073,STAP1,signal transducing adaptor family member 1,"The protein encoded by this gene contains a proline-rich region, a pleckstrin homology (PH) domain, and a region in the carboxy terminal half with similarity to the Src Homology 2 (SH2) domain. This protein is a substrate of tyrosine-protein kinase Tec, and its interaction with tyrosine-protein kina",False,0.2
47,ATP6V1E1,1256,0.9266032583719177,0.014213936403393745,0.014550718478858471,0.4963512420654297,0.012744735933205131,4,2.427302598953247,1.777073621749878,0.0,2.4632346630096436,SETD3,"SET domain containing 3, actin N3(tau)-histidine methyltransferase","Enables protein-L-histidine N-tele-methyltransferase activity. Involved in actin modification and peptidyl-histidine methylation. Located in cytoplasm. [provided by Alliance of Genome Resources, Apr 2022]",False,0.2
48,CA12,2831,0.9264347947676641,0.014302288182079792,0.01335297990590334,0.4736841470003128,0.017721952897924886,4,1.825680136680603,1.4985982179641724,0.0,2.3848443031311035,INPP5J,inositol polyphosphate-5-phosphatase J,"Predicted to enable phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity and phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity. Predicted to be involved in inositol phosphate dephosphorylation; negative regulation of peptidyl-serine phosphorylation; and phosphatidylinositol dep",False,0.4
49,ATP6V1D,1255,0.9263333710666424,0.01816537417471409,0.01804133877158165,0.5026166786750158,0.012647487584948491,4,2.6740198135375977,1.877359390258789,0.0,2.404480457305908,LRRC52,leucine rich repeat containing 52,Enables potassium channel activator activity; transmembrane transporter binding activity; and voltage-gated potassium channel activity. Involved in positive regulation of voltage-gated potassium channel activity and potassium ion transmembrane transport. Part of voltage-gated potassium channel compl,False,0.2
50,FRMD7,6666,0.923411896207671,0.02275593765079975,0.024026477709412575,0.48749445875485736,0.015532374918844738,4,2.914562463760376,1.968851089477539,1.260810053535506e-34,1.7102712392807007,ATP6V1E1,ATPase H+ transporting V1 subunit E1,"This gene encodes a component of vacuolar ATPase (V-ATPase), a multisubunit enzyme that mediates acidification of eukaryotic intracellular organelles. V-ATPase dependent organelle acidification is necessary for such intracellular processes as protein sorting, zymogen activation, receptor-mediated en",False,0.4
