rank,gene_id,gene_index,final_score,ig_score,gxi_score,statistical_score,mi_score,consensus,fold_change,log_fold_change,p_value_corrected,cohens_d,gene_symbol,gene_name,gene_summary,is_known_cancer_gene,validation_score
16,APOC2,858,0.9987676748772027,0.04759475216269493,0.04353838041424751,0.5919198393821716,0.11709327860372709,4,3.2337591648101807,2.081939220428467,0.0,4.523836135864258,APOC4,apolipoprotein C4,This gene encodes a lipid-binding protein belonging to the apolipoprotein gene family. The protein is thought to play a role in lipid metabolism. Polymorphisms in this gene may influence circulating lipid levels and may be associated with coronary artery disease risk. This gene is present in a clust,False,0.2
17,HULC,8193,0.9987433202741829,0.17664526402950287,0.16863945126533508,0.6774606804052988,0.12533879384412794,4,4.484992980957031,2.4554898738861084,0.0,5.838827610015869,APOC3,apolipoprotein C3,"This gene encodes a protein component of triglyceride (TG)-rich lipoproteins (TRLs) including very low density lipoproteins (VLDL), high density lipoproteins (HDL) and chylomicrons. The encoded protein plays a role in role in the metabolism of these TRLs through multiple modes. This protein has been",False,0.4
18,FGG,6409,0.9987384493535789,0.05510716512799263,0.05416717007756233,0.6097791989644369,0.11975349899426035,4,3.255016326904297,2.0891647338867188,0.0,5.038359642028809,APOB,apolipoprotein B,"This gene product is the main apolipoprotein of chylomicrons and low density lipoproteins (LDL), and is the ligand for the LDL receptor. It occurs in plasma as two main isoforms, apoB-48 and apoB-100: the former is synthesized exclusively in the gut and the latter in the liver. The intestinal and th",False,0.4
19,BAAT,1358,0.998694611068143,0.06322832405567169,0.06122296303510666,0.6449004809061686,0.12113457627669555,4,3.6696112155914307,2.2233023643493652,0.0,5.677403450012207,MASP2,MBL associated serine protease 2,This gene encodes a member of the peptidase S1 family of serine proteases. The encoded preproprotein is proteolytically processed to generate A and B chains that heterodimerize to form the mature protease. This protease cleaves complement components C2 and C4 in order to generate C3 convertase in th,False,0.4
20,UGT2B4,19159,0.9986799983063309,0.07788323611021042,0.07251037657260895,0.6876305739084879,0.12881368710902974,4,4.112861156463623,2.354130744934082,0.0,6.516056060791016,APOC2,apolipoprotein C2,"This gene encodes a lipid-binding protein belonging to the apolipoprotein gene family. The protein is secreted in plasma where it is a component of very low density lipoprotein. This protein activates the enzyme lipoprotein lipase, which hydrolyzes triglycerides and thus provides free fatty acids fo",False,0.4
21,UGT2B15,19157,0.9986799983063309,0.04776081442832947,0.04589644819498062,0.5481116970380148,0.11017380425440049,4,2.9057092666625977,1.9655845165252686,0.0,3.537641763687134,HULC,hepatocellular carcinoma up-regulated long non-coding RNA,This gene produces a long RNA that was discovered as upregulated in hepatocellular carcinoma and is associated with cancer progression. Expression of this transcript is regulated by microRNAs and at the transcriptional level by Sp1 family factors. The transcript may regulate gene expression by funct,False,0.2
22,KLB,9102,0.9986653855445189,0.038609828799963,0.03580109030008316,0.5718836983044943,0.1021937726298463,4,3.0951101779937744,2.033902168273926,0.0,4.061400890350342,FGG,fibrinogen gamma chain,"The protein encoded by this gene is the gamma component of fibrinogen, a blood-borne glycoprotein comprised of three pairs of nonidentical polypeptide chains. Following vascular injury, fibrinogen is cleaved by thrombin to form fibrin which is the most abundant component of blood clots. In addition,",False,0.4
23,UGT2B10,19155,0.9986653855445189,0.05880206078290939,0.053509391844272614,0.629102885723114,0.12250025673875564,4,3.99544620513916,2.3206136226654053,0.0,4.877640247344971,BAAT,bile acid-CoA:amino acid N-acyltransferase,"The protein encoded by this gene is a liver enzyme that catalyzes the transfer of C24 bile acids from the acyl-CoA thioester to either glycine or taurine, the second step in the formation of bile acid-amino acid conjugates. The bile acid conjugates then act as a detergent in the gastrointestinal tra",False,0.4
24,C8B,2711,0.9986605146239149,0.06644973903894424,0.06306109577417374,0.6984685063362122,0.12968071489357968,4,4.297515869140625,2.405316114425659,0.0,6.656539440155029,UGT2B4,UDP glucuronosyltransferase family 2 member B4,Enables glucuronosyltransferase activity. Involved in cellular glucuronidation and estrogen metabolic process. Predicted to be located in endoplasmic reticulum membrane. Predicted to be integral component of membrane. Predicted to be active in intracellular membrane-bounded organelle. [provided by A,False,0.4
25,C8A,2710,0.998650772782707,0.06822434067726135,0.06414022296667099,0.7061113715171814,0.12499989016062818,4,4.568349838256836,2.47724986076355,0.0,6.614991664886475,UGT2B15,UDP glucuronosyltransferase family 2 member B15,"This gene encodes a glycosyltransferase that is invovled in the metabolism and elimination of toxic compounts, both endogenous and of xenobiotic origin. This gene plays a role in the regulation of estrogens and androgens. This locus is present in a cluster of similar genes and pseudogenes on chromos",False,0.4
26,AMBP,611,0.998641030941499,0.060397759079933167,0.05846700817346573,0.6742662588755289,0.13197682240256547,4,3.782777786254883,2.2578487396240234,0.0,6.445209980010986,KLB,klotho beta,Enables fibroblast growth factor binding activity and fibroblast growth factor receptor binding activity. Predicted to be involved in fibroblast growth factor receptor signaling pathway. Predicted to act upstream of or within positive regulation of MAPKKK cascade by fibroblast growth factor receptor,False,0.4
27,APOA5,843,0.9986361600208951,0.07149222493171692,0.0667293518781662,0.6843376060326894,0.12140779924154144,4,4.640687942504883,2.495871067047119,0.0,5.889440059661865,UGT2B10,UDP glucuronosyltransferase family 2 member B10,"Predicted to be involved in lipid metabolic process. Predicted to be located in endoplasmic reticulum membrane. Predicted to be integral component of membrane. Predicted to be active in intracellular membrane-bounded organelle. [provided by Alliance of Genome Resources, Apr 2022]",False,0.4
